id,geonameid,name,asciiname,alternatenames,latitude,longitude,featureclass,featurecode,countrycode,cc2,admin1code,admin2code,admin3code,admin4code,population,elevation,dem,timezone,modificationdate
5345998,593116,Vilnius,Vilnius,"Gorad Vil'njus,IVilnyusi,VNO,Vil'njus,Vil'no,Vil'nyus,Viln',Vilna,Vilnia,Vilnias,Vilniaus miestas,Vilnious,Vilnis,Vilnius,Vilnjus,Vilnjûs,Vilno,Vilnues,Vilnus,Vilnyus,Vilníus,Vilnüs,Viļņa,Vílnius,Wilna,Wilniyus,Wilno,Wilnus,Wilñus,bhilani'usa,bilnyuseu,fylnyws,vhilniyasa,vilniusi,vilniyas,vu~irinyusu,vylnyws,wei er niu si,wi lni xus,wlnys,wylnh,wylnyws,Βίλνα,Βίλνιους,Βιλνιους,Вилниус,Вилнус,Вилнюс,Вилн҄ь,Вильнюс,Вилњус,Виљнус,Вільнюс,Горад Вільнюс,Վիլնյուս,ווילנע,וילנה,فيلنيوس,ولنیس,ویلنیوس,ڤیلنیوس,व्हिल्नियस,ভিলনিউস,வில்னியஸ்,วิลนีอุส,ལྦེ་ནི་སུ་ནི།,ვილნიუსი,ቪልኒውስ,ᕕᓪᓂᐅᔅ/vilnius,ヴィリニュス,维尔纽斯,빌뉴스",54.68916,25.2798,P,PPLC,LT,,65,41,,,542366,,98,Europe/Vilnius,2017-08-08
5766636,3531673,Cancún,Cancun,"CUN,Cancun,Cancún,Ciudad Cancun,Ciudad Cancún,Gorad Kankun,Kan'koun,Kankun,Kankuna,Kankunas,gang guan,kan kun,kang kun,kangkun,kankun,kankuna,kankwn,kankwn. kyntana rw,qnqwn,Κανκούν,Горад Канкун,Канкун,Կանկուն,קנקון,كانكون,کانکون,کانکون٬ کینتانا رو,कान्कुन,กังกุน,ကင်န်ကွန်မြို့,კანკუნი,カンクン,坎昆,港觀,칸쿤,캉쿤",21.17429,-86.84656,P,PPL,MX,,23,005,,,542043,,11,America/Cancun,2017-10-24
1466320,1787227,Yangzhou,Yangzhou,"Chiang-tu,Chiang-tu-hsien,Duong Chau,Dương Châu,Han-chiang,Iong-chiu-chhi,Iong-ciu,Iòng-ciŭ,Iông-chiu-chhī,Janchzhou,Jancjou,Jandzhou,Jang-cou,Jang-čou,Jangdzou,Janĉĵou,Kiangtu,YTY,Yang-chou,Yang-chou-shih,Yang-chow-fu,Yangchow,Yangjo shehiri,Yangtsjou,Yangzhou,yang zhou,yang zhou shi,yanghtshw,yangjeou si,yangzhw,Јангџоу,Янджоу,Янчжоу,יאנגצו,يانغتشو,یانگژو,ཡྰང་ཀྲོའུ།,扬州市,揚州,揚州市,양저우 시",32.39722,119.43583,P,PPL,CN,,04,,,,539715,,14,Asia/Shanghai,2013-04-21
8070593,1496990,Novokuznetsk,Novokuznetsk,"Cusnezia,Gorad Navakuzneck,Kuvnetsk,Kuznetsk,Kuznetsk-Sibirskiy,NOZ,Novokoeznetsk,Novokouznetsk,Novokusnetsk,Novokuznec'k,Novokuzneck,Novokuznecka,Novokuzneckas,Novokuznetk,Novokuznetsk,Novokuznețk,Novokuznjeck,Novokuznyeck,Novokuzněck,Novokuzņecka,Nowokoeznetsk,Nowokusnezk,Nowokuznieck,Nowokuźnieck,Stalinsk,nobokujeunecheukeu,novu~okuzunetsuku,nwbwqwznzq,nwfwkwzntsk,nwwkwzntsk,xin ku ci nie ci ke,Νοβοκουζνέτσκ,Горад Навакузнецк,Новокузнетск,Новокузнецк,Новокузнецьк,Новокузњецк,Сталинск,נובוקוזנצק,نوفوكوزنتسك,نووکوزنتسک,نووکوزنٹسک,ノヴォクズネツク,新库兹涅茨克,노보쿠즈네츠크",53.7557,87.1099,P,PPL,RU,,29,,,,539616,,208,Asia/Novokuznetsk,2012-01-17
1205873,212730,Kisangani,Kisangani,"FKI,Kisan'nkani,Kisangani,Kisanganis,Kisangáni,Singitini,Stanleystad,Stanleyville,ji sang jia ni,kisang-gani,kisangani,Κισανγκάνι,Кисангани,Кісангані,Կիսանգանի,キサンガニ,基桑加尼,키상가니",0.51528,25.19099,P,PPLA,CD,,30,,,,539158,,400,Africa/Lubumbashi,2016-11-22
2716642,358619,Port Said,Port Said,"Bor Sa`id,Bor Sa‘īd,Bur Sa`id,Bursaid,Būr Sa‘īd,Madinat Bur Sa`id,Madinet Port Said,Madînat Būr Sa‘īd,Madînet Port Said,PORTSAINT,PSD,Port Said,Port Saidas,Port Saíd,Port-Said,Port-Saïd,Porto Said,Puerto Said,Puerto Saíd,sai de gang,ΠΟΡΤΣΑΪΝΤ,Порт-Саид,פורט סעיד,بور سعيد,بورسعيد,塞德港",31.25654,32.28411,P,PPLA,EG,,19,,,,538378,,6,Africa/Cairo,2016-07-06
8893539,304531,Mersin,Mersin,"Icel,Mersin,Mersina,Mersine,Merson,Mersyna,Myrte,Mêrsîn,Zephyrium,İçel,Μερσίνη,Мерсин",36.81196,34.63886,P,PPLA,TR,,32,,,,537842,,10,Europe/Istanbul,2017-11-10
3812657,1258315,Raurkela,Raurkela,"RRK,Raurkela,Raurkella,Roukela,Rourella,Rourkela,Rourkera,Rurkela,lu ji la,ra'urakela,ravurkela,rurakela,rwrkla,rxr ke la,Руркела,رورکلا,राउरकेला,रुरकेला,রাউরকেলা,ਰੁੜਕੇਲਾ,ରାଉରକେଲା,ராவுர்கேலா,റൂർക്കേല,รอร์เกละ,魯吉拉",22.22496,84.86414,P,PPL,IN,,21,374,,,536450,,195,Asia/Kolkata,2017-09-13
6355442,2319133,Warri,Warri,"Bappi,Bаppи,QRW,Varri,Warri,wa li,wali,wari,wary,Варри,واري,واری,ワリ,瓦里,와리",5.51737,5.75006,P,PPLA2,NG,,36,10024,,,536023,,6,Africa/Lagos,2016-01-30
1488353,1809412,Guli,Guli,"Guli,Yongkang,Yung-k'ang,Yung-k'ang-hsien,Yung-k’ang,Yung-k’ang-hsien,Гули",28.88162,120.03308,P,PPL,CN,,02,,,,536000,,121,Asia/Shanghai,2012-10-06
6380273,2344082,Ebute Ikorodu,Ebute Ikorodu,"Awja-Ikoradu,Ebute Ikorodu,Ebute-Egga",6.60086,3.48818,P,PPL,NG,,05,25012,,,535619,,4,Africa/Lagos,2016-01-30
1472477,1793424,Tanggu,Tanggu,"T'ang-ku,Taku,Tanggu,Tango,Tung-ku,T’ang-ku,tang gu,Танго,塘沽",39.02111,117.64694,P,PPL,CN,,28,,,,535298,,6,Asia/Shanghai,2015-10-29
1485269,1806299,Jiangmen,Jiangmen,"Chiang-men,Chiang-men-ch'eng,Chiang-men-ch’eng,Chiang-men-shih,Czjanmehn',Czjanmyn',Dziangmenas,Dzjanmun,Geng-muong,Giang Mon,Giang Môn,Gjanmen,Gĕ̤ng-muòng,Hsin-hui,Hsin-hui-hsien,Jiangmen,Kang-mng-chhi,Kang-mn̂g-chhī,Kong-mun-su,Kongmoon,Kongmoon City,Kongmun,Kông-mùn-sṳ,Pakhai,Sunwui,Tiang-men,Wom Moon,ZBD,jangmeon si,jiang men,jiang men shi,jyangmn,jyangmyn,zhyangmn,Ĝjanmen,Ťiang-men,Ђангмен,Дзянмън,Цзянмынь,Цзянмэнь,جیانگمن,جیانگمین,ژیانگمن,江門,江門市,江门,江门市,장먼 시",22.58333,113.08333,P,PPLA2,CN,,30,,,,532419,,11,Asia/Shanghai,2015-11-16
10364172,5318313,Tucson,Tucson,"Fucson,Gorad Tusan,Lucson,San Casme del Tucson,TUS,Takson,Teuson,Toison,Touson,Tucson,Tuczon,Tugson,Tuguison,Tuison,Tuksonas,Tulquson,Tuozon,Tuquisson,Tuqulson,Tuson,Tusona,Tūsona,taksana,thu sxn,tsuson,tu sen,tusana,tuson,tusona,twsan,twswn,tʼusoni,Τουσόν,Горад Тусан,Тусон,Թուսոն,טוסון,توسان,توسون,ٹوسان، ایریزونا,टक्सन,तुसॉन,টুসান,ทูซอน,ტუსონი,ツーソン,图森,투손",32.22174,-110.92648,P,PPLA2,US,,AZ,019,,,531641,759,757,America/Phoenix,2017-03-09
9695335,4644585,Nashville,Nashville,"BNA,French Lick,Gorad Nashvil,Nachville,Nasburgum,Nashboro,Nashborough,Nashfile,Nashvil,Nashvill,Nashville,Nashville-Davidson,Nashwil,Nasvelis,Nasvil,Nasvila,Nasvilo,Naŝvilo,Našvila,Našvėlis,Nehshvill,Neshvil,Nesvil,Nesvilis,Nesvill,Neşvill,Nešvilis,n'yasabhila,n'yasbhila,n'yasbhilla,na shen wei er,na shu wei er,naesyubil,nashfyl,nasshubiru,nasvil,nesavhila,neshvili,nshwyl,Νάσβιλ,Горад Нашвіл,Нашвил,Нашвилл,Нашвілл,Нешвил,Нэшвилл,Նեշվիլ,נאשוויל,ناشفيل,ناشولے,نشویل,نیشویل، ٹینیسی,नाश्विल्,नॅशव्हिल,न्याश्भिल,न्यास्भिल्ल,ন্যাশভিল,நாஷ்வில்,แนชวิลล์,ნეშვილი,ナッシュビル,納殊維爾,纳什维尔,내슈빌",36.16589,-86.78444,P,PPLA,US,,TN,037,,,530852,170,171,America/Chicago,2014-10-27
8281280,107968,Ta’if,Ta'if,"At Ta'if,At-Ta'if,At-Ta’if,Aţ Ţā’if,TIF,Ta'if,Taef,Taif,Tayif,Taëf,Ta’if,Tāif,altayf,Таиф,الطائف",21.27028,40.41583,P,PPL,SA,,14,,,,530848,,1672,Asia/Riyadh,2015-09-05
6296035,1052373,Beira,Beira,"BEW,Beira,Bejra,bei la,beila,beira,byra  mwzambyk,byyra  mwzmbyq,Μπέιρα,Беира,Бейра,بیئرا، موزمبیق,بیرا، موزامبیک,ბეირა,ベイラ,贝拉,베이라",-19.84361,34.83889,P,PPLA,MZ,,05,,,,530604,,6,Africa/Maputo,2012-01-19
3824940,1270668,Guntur,Guntur,"Guntur,Guntura,Guntūr,guntur,gunturu,Гунтура,గుంటూరు,గుంటూర్",16.29974,80.45729,P,PPL,IN,,02,548,,,530577,,31,Asia/Kolkata,2016-03-31
8472155,2244322,Touba,Touba,"Touba,Tub,Tuba,Tuubaa,to~uba,tu ba,tuba,Туба,トゥーバ,圖巴,투바",14.85,-15.88333,P,PPL,SN,,03,,,,529176,,46,Africa/Dakar,2012-07-14
1186444,6325494,Québec,Quebec,"Altepetl Quebec,Bandaraya Quebec,Cathair Quebec,Cathair Québec,Ciutat de Quebec,Gorad Kvebek,Jiji la Quebec,Kebec Vile,Kebek,Kebeko,Kebeku,Kempek,Kevek tava,Kota Quebec,Kuehbehk,Kvebek,Kvebeka,Kvebekas,Kwebek,Kwebek Shehiri,Kwébék,Kwébék Shehiri,Kébéc Vile,Kévek táva,Lungsod ng Quebec,Lungsod ng Québec,Quebec,Quebec Ceety,Quebec City,Quebec Hiria,Quebec llaqta,Quebec-chhi,Quebec-su,Quebecborg,Quebecceaster,Quebecstad,Quebecum urbs,Québec,Québec-chhī,Québec-sṳ,Québecborg,Siudad ti Quebec,Tchubec,Thanh pho Quebec,Thành phố Québec,Vila de Quebec,Vila de Quebèc,Ville de Quebec,Ville de Québec,YQB,kbk,kebaika sahira,kh wibek,kiyupek nakaram,kui bei ke shi,kvebeka siti,kwebeg,kyubeka nagara,mdynt kybk,qwwybq syty,Κεμπέκ,Горад Квебек,Квебек,Куэбэк,Քվեբեկ,קוויבק סיטי,مدينة كيبك,کبک,کیوبک شہر,क्यूबेक नगर,क्वेबेक सिटी,ਕੇਬੈਕ ਸ਼ਹਿਰ,கியூபெக் நகரம்,ควิเบก,კვებეკი,ケベック・シティー,魁北克市,퀘벡",46.81228,-71.21454,P,PPLA,CA,,10,,,,528595,,54,America/Toronto,2014-11-06
4564078,132144,Hamadān,Hamadan,"Ecbatana,HDM,Hamadan,Hamadān,Hamedan,Hamedān,Khamadan,hmdan,Хамадан,همدان",34.79922,48.51456,P,PPLA,IR,,09,,,,528256,,1820,Asia/Tehran,2017-02-04
1494969,1816080,Cangzhou,Cangzhou,"Canchzhou,Candzhou,Cangdzou,Cangou,Cangzhou,Cangzou,Canĝou,Cchang-cou,Cchang-čou,Changhsien,Chhong-chiu-chhi,Chhong-chiu-chhī,Chong-ciu,Chŏng-ciŭ,T'sang-chou-shih,Thuong Chau,Thương Châu,Ts'ang-chen,Ts'ang-chou,Ts'ang-hsien,Tsan'syan',Tsang,Tsangchow,Tsan’syan’,Ts’ang-chen,Ts’ang-chou,Ts’ang-hsien,T’sang-chou-shih,cang zhou,cang zhou shi,changjeou si,kangdhww,kangjw,sangjw shەھyry,Цангџоу,Цанджоу,Цанчжоу,ساڭجو شەھىرى,کانگجو,کانگذوو,沧州市,滄州,滄州市,창저우 시",38.31667,116.86667,P,PPL,CN,,10,,,,527681,,10,Asia/Shanghai,2012-01-18
8517321,3583361,San Salvador,San Salvador,"Gorad San-Sal'vador,SAL,Salvador,San Salbador,San Salvado,San Salvador,San Salvadoras,San Salvadori,San Salvadò,San Salwador,San-Sal'vador,San-Salvador,San-Salvadoro,Sansalvadora,Urbs Sancti Salvatoris,can calvator,san salvadwr,san salwadwr,san slfadwr,san-salvadori,sana salavadora,sana salvhadora,sana-salvadora,sansalbadoleu,sansalwadxr,sansarubadoru,sheng sa er wa duo,sn slwwdwr,Σαν Σαλβαδόρ,Горад Сан-Сальвадор,Сан Салвадор,Сан-Сальвадор,Սան Սալվադոր,סאן סאלוואדאר,סן סלוודור,سان سالوادور,سان سالۋادور,سان سلفادور,سان سلواڈور,सान साल्व्हाडोर,सान-साल्वाडोर,ਸਾਨ ਸਾਲਵਾਦੋਰ,சான் சல்வடோர்,ซันซัลวาดอร์,སན་སལ་ཝ་ཌོར།,სან-სალვადორი,ሳን ሳልቫዶር,サンサルバドル,聖薩爾瓦多,산살바도르",13.68935,-89.18718,P,PPLC,SV,,10,,,,525990,,653,America/El_Salvador,2015-06-04
5752286,3517270,Santa María Chimalhuacán,Santa Maria Chimalhuacan,"Chimalhuacan,Chimalhuacán,Santa Maria Chimalhuacan,Santa María Chimalhuacán",19.42155,-98.95038,P,PPL,MX,MX,15,031,,,525389,,2249,America/Mexico_City,2015-06-22
5793796,3981254,Torreón,Torreon,"TRC,Toreon,Toreonas,Torreon,Torreón,toreon,tuo lei weng,twrywn. kwawyla,Τορρεόν,Тореон,Торреон,تورئون٬ کواویلا,ტორეონი,トレオン,托雷翁",25.54389,-103.41898,P,PPLA2,MX,,07,035,,,524066,,1124,America/Monterrey,2018-01-10
3827576,1273313,Dehra Dūn,Dehra Dun,"Dehra,Dehra Dun,Dehra Dūn,Dehradun,Dekhradune,Дехрадуне",30.32443,78.03392,P,PPLA,IN,,39,060,,,522081,,664,Asia/Kolkata,2015-10-15
779300,3465038,Cuiabá,Cuiaba,"CGB,Cuiaba,Cuiabá,Cuyaba,Cuyabá,Kouiampa,Kujaba,Kuyaba,Vila Real do Senhor Bom Jesus de Cuiaba,Vila Real do Senhor Bom Jesus de Cuiabá,ku ya ba,ku-iaba,kuiaba,kuyaba,kwyaba,kwyyaba,Κουιαμπά,Куяба,Кујаба,קויאבה,كويابا,کوئیابا,کویابا,कुयाबा,কুয়াবা,กุยาบา,კუიაბა,クイアバ,库亚巴,쿠이아바",-15.59611,-56.09667,P,PPLA,BR,,14,5103403,,,521934,,193,America/Cuiaba,2010-01-21
5782721,3827409,Cuauhtémoc,Cuauhtemoc,"Cuauhtemoc,Cuauhtémoc",19.44506,-99.14612,P,PPL,MX,,09,015,,,521348,,2237,America/Mexico_City,2015-06-22
5767580,3532624,Ciudad López Mateos,Ciudad Lopez Mateos,"Adolfo Lopez Mateos,Adolfo López Mateos,Atizapan,Atizapan de Zaragoza,Atizapán de Zaragoza,Ciudad Lopez Mateos,Ciudad López Mateos,Lopez Mateos,López Mateos,S'judad-Lopes-Mateus,Сьюдад-Лопес-Матеус",19.55793,-99.25675,P,PPLA2,MX,,15,013,,,521034,,2345,America/Mexico_City,2018-04-06
6201454,1735158,Petaling Jaya,Petaling Jaya,"Petaling Dzhaja,Petaling Jaya,Petaling-Dzhaja,ba da ling zai ye,bytalyngh jaya,petalin jeya,peutallingjaya,ptalyng jaya,pytalnyg jaya,Петалинг Джая,Петалинг-Джая,بيتالينغ جايا,پتالینگ جایا,پیتالنیگ جایا,பெடாலிங் ஜெயா,プタリン・ジャヤ,八打灵再也,프탈링자야",3.10726,101.60671,P,PPLA2,MY,,12,1735156,,,520698,,45,Asia/Kuala_Lumpur,2012-02-19
5719406,1821274,Macau,Macau,"Aomen,Aomin',Au-mun,Aumwnz,Aumyn,Cidade de Macau,Cidade do Santo Nome de Deus de Macau,MFM,Ma Cao,Macao,Macau,Macaum,Makaa,Makaaw,Makao,Makaou,Makau,Makaw,Makawo,Makaó,Makee,Makèë,Màkáù,O-muong,ao men,maka,maka'o,maka'u,makao,makavu,makaw,makayw,makkavu,mkaw,Àu-mûn,Ó̤-muòng,Μακάου,Аоминь,Аумын,Макаа,Макао,מקאו,ئاۋمېن,ماكاو,ماکائو,مکاؤ,މަކާއޫ,मकाउ,मकाओ,মাকাউ,ਮਕਾਉ,મકાઉ,மக்காவு,మకావు,ಮಕಾವು,മകൗ,เขตบริหารพิเศษมาเก๊า,မကာအို,მაკაო,マカオ,澳門,澳门,마카오",22.20056,113.54611,P,PPLC,MO,,02,,,,520400,,22,Asia/Macau,2011-10-27
3830265,1276014,Bhayandar,Bhayandar,"Bhayandar,Bhayndar,Bhayundar",19.30157,72.85107,P,PPL,IN,,16,517,,,520301,,9,Asia/Kolkata,2014-10-13
8931630,747340,Esenler,Esenler,Litros,41.0435,28.87619,P,PPL,TR,TR,34,,,,520235,,72,Europe/Istanbul,2014-01-23
7937971,500096,Ryazan’,Ryazan',"RZN,Resania,Riazan,Riazań,Rjasan,Rjazan,Rjazan',Rjazaň,Ryazan,Ryazan',Ryazan’,liang zan,lyajan,ryazan,Рязань,リャザン,梁赞,랴잔",54.6269,39.6916,P,PPLA,RU,,62,,,,520173,,102,Europe/Moscow,2017-01-22
10396711,5350937,Fresno,Fresno,"FAT,Fraxinus,Fresnas,Fresno,Fresno i California,Frezno,Gorad Frehsna,fers no,frnsw  kylyfwrnya,frynsw,frysnw,frznw,fu lei si nuo,furezuno,peulejeuno,phresano,phresno,presno,prznw,Φρέσνο,Горад Фрэсна,Фрезно,Фресно,Ֆրեզնո,פרזנו,فرزنو,فرنسو، کیلیفورنیا,فريسنو,فرینسو,फ्रेस्नो,ফ্রেসনো,เฟรสโน,ფრესნო,フレズノ,弗雷斯诺,프레즈노",36.74773,-119.77237,P,PPLA2,US,,CA,019,,,520052,94,99,America/Los_Angeles,2017-03-09
971439,5969782,Hamilton,Hamilton,"Gamil'ton,Gamilton,Gorad Gamil'tan,Hamilton,Hamilton i Ontario,Hamiltona,Hamiltonas,Hamiltono,Khamilton,Khamiltun,amiltan,ha mi er dun,haemilteon,hamiruton,hamyltwn,hemiltana,hmyltwn,hmyltwn  antaryw,Гамильтон,Гамільтон,Горад Гамільтан,Хамилтон,Хамилтън,Համիլտոն,המילטון,هاميلتون,همیلتون، انتاریو,ہاملٹن,ہیملٹن، انٹاریو,हॅमिल्टन,ஆமில்டன்,හැමිල්ටන්,ჰამილტონი,ハミルトン,哈密尔顿,해밀턴",43.25011,-79.84963,P,PPL,CA,,08,,,,519949,,95,America/Toronto,2013-02-16
8062406,1488754,Tyumen,Tyumen,"Gorad Cjumen',TJM,Temen,Tioumen,Tiumen,Tiumene,Tiumenė,Tiumeń,Tiumén,Tjoemen,Tjumen,Tjumen',Tjumen' khot,Tjumena,Tjumenj,Tjumeno,Tjumeń,Tjumeņa,Tuemen,Tumen,Tumenum,Tyoumen,Tyumen,Tyumen',Tyumeny,Tyumen’,Tümen,chumeni,qiu ming,tyumen,tyumena,tywmn,tywmyn,Ťumeň,Горад Цюмень,Тĕмен,Тюмен,Тюмень,Тюмень хот,Тјумењ,Түмен,Түмэн,Төмән,טיומן,تيومين,تیومن,ٹیومن,त्युमेन,チュメニ,秋明,튜멘",57.15222,65.52722,P,PPLA,RU,,78,,,,519119,,81,Asia/Yekaterinburg,2014-08-19
3826442,1272175,Durgapur,Durgapur,"Durgapur,RDP,do~urugapuru,drgapwr,du er jia bu er,duleugapuleu,durgapura,duർgapuർ  pascima bangaൾ,dwrgapwr,turkapur,turkapur  merku vankalam,Дургапур,درگاپور,دورگاپور,दुर्गापुर,दुर्गापूर,দুর্গাপুর,துர்காபூர்,துர்காபூர்  மேற்கு வங்காளம்,ദുർഗാപൂർ,ദുർഗാപൂർ  പശ്ചിമ ബംഗാൾ,ドゥルガプル,杜爾加布爾,두르가푸르",23.51583,87.30801,P,PPL,IN,,28,335,,,518872,,100,Asia/Kolkata,2015-11-29
196560,3429652,Quilmes,Quilmes,"Kil'mes,Kilmes,Kilmesas,Quilmes,ji er mei si,kilmeseu,kirumesu,kwylms,kylms,qylms,Килмес,Кильмес,Кільмес,Կիլմես,קילמס,كويلمس,کیلمس,კილმესი,キルメス,基尔梅斯,킬메스",-34.72904,-58.26374,P,PPLA2,AR,,01,06658,,,518788,,18,America/Argentina/Buenos_Aires,2016-05-07
3833393,1279159,Ajmer,Ajmer,"Acmer,Adzhmer,Adzmer,Adzmera,Adzmeras,Adzsmir,Adźmer,Adžmera,Adžmeras,Adžmér,Agmer,Ajmer,Ajmer City,Aĝmer,KQH,a jie mei er,ajamera,ajamira,ajimeleu,ajmer,ajmeri,ajmir,ajmyr,ajumeru,Ádzsmír,Аджмер,Аџмер,أجمير,اجمیر,اجمېر,अजमेर,অজমের,আজমির,ਅਜਮੇਰ,અજમેર,ଆଜମେର,அஜ்மீர்,అజ్మీర్,ಅಜ್ಮೇರ್,അജ്മീർ,აჯმერი,アジュメール,阿杰梅尔,아지메르",26.4521,74.63867,P,PPL,IN,,24,119,,,517911,,475,Asia/Kolkata,2017-08-23
7794309,2267057,Lisbon,Lisbon,"Felicitas Julia,Felicitas Julia Olissipo,LIS,Liospoin,Liospóin,Lisabon,Lisabona,Lisboa,Lisbon,Lisbona,Lisbonne,Lisbono,Lisbonum,Lisimba,Lisimbã,Lissabon,Lisszabon,Lizboa,Lizbon,Lizbona,Olisipo,Olissipo,li si ben,lisabana,lisaboni,lisbana,lisbxn,liseubon,lshbwnt,lysabwn,lysbwn,risubon,Λισαβώνα,Лисабон,Лиссабон,Лісабон,Լիսբոնա,ליסבון,لشبونة,لىسابون,لیسبون,ܠܫܒܘܢܐ,लिस्बन,লিসবন,ลิสบอน,ལ་ས་བན།,ལི་སི་བཱོན།,ლისაბონი,ሊዝቦን,リスボン,里斯本,리스본",38.71667,-9.13333,P,PPLC,PT,,14,1106,110653,,517802,,45,Europe/Lisbon,2018-02-10
1470186,1791121,Changde,Changde,"CGD,Cangde,Cchang-te,Ch'ang-te,Ch'ang-te-ch'eng,Ch'ang-te-hsien,Ch'ang-te-shih,Chandeh,Changde,Changde Shi,Changteh,Changteh-hsien,Ch’ang-te,Ch’ang-te-ch’eng,Ch’ang-te-hsien,Ch’ang-te-shih,Siong-daik,Siong-tek-chhi,Siòng-dáik,Siông-tek-chhī,Song-tet-su,Sòng-tet-sṳ,Thuong GJuc,Thường Đức,Wuling,chang de,chang de shi,changda,changdeo si,changdy,Čangdė,Čchang-te,Чангде,Чандэ,چانگدا,چانگدی,常徳,常徳市,常德,常德市,창더 시",29.04638,111.6783,P,PPLA3,CN,,11,,,,517780,,35,Asia/Shanghai,2017-07-21
1484961,1805987,Jiaozuo,Jiaozuo,"Chiao-tso,Chiao-tso-chen,Chiao-tso-kung-k'uang-ch'u,Chiao-tso-kung-k’uang-ch’ü,Chiao-tso-shih,Chiau-chok-chhi,Chiau-chok-chhī,Cieu-cauk,Ciĕu-cáuk,Czjaoczo,Gjaoguo,Jiaozuo,Tiao-cuo,Tieu Tac,Tiêu Tác,Tsiaotso,Tszyaotszochzhen,jaojjwo si,jiao zuo,jiao zuo shi,jyawzww,zhyawzw,Ĝjaoĝuo,Ťiao-cuo,Ђаоцуо,Цзяоцзо,جیاوزوو,ژیاوزو,焦作,焦作市,자오쭤 시",35.23972,113.23306,P,PPL,CN,,09,,,,517540,,138,Asia/Shanghai,2012-01-18
3808257,1253894,Ulhasnagar,Ulhasnagar,"Ulasnagar,Ulhasnagar,Ulhāsnagar,Ulkhasnagar,alہasngr,awlasnagr,awlhsngr,ul'hasanagara,ulahasanagara,ulhaseunagaleu,ullasanagara,uruhasunagaru,wu er ha si ne ge er,Уласнагар,Улхаснагар,الھاس نگر ممبئي,الہاسنگر,الہسنگر,اولاسناگر,اولهسنگر,उल्हासनगर,উল্লাসনগর,ਉਲਹਾਸਨਗਰ,ウルハースナガル,烏爾哈斯訥格爾,울하스나가르",19.21667,73.15,P,PPL,IN,,16,517,,,516584,,10,Asia/Kolkata,2014-10-13
3820579,1266285,Kolhāpur,Kolhapur,"KLH,Kolhapur,Kolhāpur",16.69563,74.23167,P,PPL,IN,,16,530,,,516142,,559,Asia/Kolkata,2017-03-17
7972859,535121,Lipetsk,Lipetsk,"Gorad Lipeck,LPK,Lipec'k,Lipeck,Lipeck shaary,Lipecka,Lipeckas,Lipetk,Lipetsk,Lipezk,Lipețk,Lipieck,Lipjeck,Lípetsk,li pei ci ke,li pet skh,lipecheukeu,lybytsk,lyptsk,ripetsuku,Ļipecka,Горад Ліпецк,Липецк,Липецк балһсн,Липецк шаары,Липецьк,ليبيتسك,لپٹسک,لیپتسک,لیپٹسک,ลีเปตสค์,リペツク,利佩茨克,리페츠크",52.60311,39.57076,P,PPLA,RU,,43,,,,515655,,158,Europe/Moscow,2016-12-20
3810874,1256525,Shiliguri,Shiliguri,"Shiliguri,Silguri,Siligun,Siliguri,Silīguri,Silīgurí,siliguri,xi li gu li,Силигури,सिलीगुड़ी,শিলিগুড়ি,西里古里",26.71004,88.42851,P,PPL,IN,,28,327,,,515574,,124,Asia/Kolkata,2014-10-14
